,Image Name,Actual Value,Predicted value,Accuracy,Confidence,Time Taken,Model Name
831,PrivateTest_61043821.jpg,Angry,Angry,True Positve,30.01,0.0281069278717041,Model 23
832,PublicTest_67037873.jpg,Angry,Sad,False Positive,25.46,0.028275489807128906,Model 23
833,PublicTest_65455995.jpg,Angry,Happy,False Positive,65.71,0.029146909713745117,Model 23
834,PublicTest_3641536.jpg,Angry,Surprise,False Positive,39.39,0.029713153839111328,Model 23
835,PrivateTest_6097367.jpg,Angry,Surprise,False Positive,27.86,0.025656938552856445,Model 23
836,PrivateTest_78045498.jpg,Angry,Surprise,False Positive,26.9,0.02463507652282715,Model 23
837,PublicTest_33049665.jpg,Angry,Happy,False Positive,33.11,0.024622201919555664,Model 23
838,PrivateTest_99901650.jpg,Angry,Fear,False Positive,23.19,0.024003267288208008,Model 23
839,PublicTest_14387765.jpg,Angry,Sad,False Positive,32.02,0.024769306182861328,Model 23
840,PublicTest_61158536.jpg,Angry,Surprise,False Positive,82.12,0.02585887908935547,Model 23
841,PublicTest_44679916.jpg,Angry,Fear,False Positive,31.89,0.03343558311462402,Model 23
842,PublicTest_66439360.jpg,Angry,Happy,False Positive,27.71,0.029724836349487305,Model 23
843,PrivateTest_64021465.jpg,Angry,Happy,False Positive,53.49,0.0256650447845459,Model 23
844,PublicTest_939823.jpg,Angry,Fear,False Positive,25.46,0.0249941349029541,Model 23
845,PublicTest_65465298.jpg,Angry,Surprise,False Positive,42.87,0.025060415267944336,Model 23
846,PrivateTest_7589926.jpg,Angry,Happy,False Positive,36.49,0.024935007095336914,Model 23
847,PublicTest_63745951.jpg,Angry,Happy,False Positive,38.31,0.024264812469482422,Model 23
848,PrivateTest_1809180.jpg,Angry,Happy,False Positive,39.68,0.027901887893676758,Model 23
849,PrivateTest_47230287.jpg,Angry,Happy,False Positive,28.95,0.02887129783630371,Model 23
850,PublicTest_40824482.jpg,Angry,Fear,False Positive,24.56,0.029050827026367188,Model 23
851,PublicTest_94454233.jpg,Angry,Fear,False Positive,23.28,0.0285794734954834,Model 23
852,PrivateTest_28761796.jpg,Angry,Angry,True Positve,42.37,0.024559974670410156,Model 23
853,PrivateTest_33746988.jpg,Angry,Surprise,False Positive,55.13,0.024646759033203125,Model 23
854,PrivateTest_78158043.jpg,Angry,Sad,False Positive,24.3,0.0246889591217041,Model 23
855,PrivateTest_64746023.jpg,Angry,Happy,False Positive,42.18,0.024634361267089844,Model 23
856,PrivateTest_20062601.jpg,Angry,Surprise,False Positive,84.13,0.027216672897338867,Model 23
857,PrivateTest_82666968.jpg,Angry,Happy,False Positive,44.79,0.028798818588256836,Model 23
858,PublicTest_17320024.jpg,Angry,Neutral,False Positive,20.66,0.027515411376953125,Model 23
859,PublicTest_71685219.jpg,Angry,Fear,False Positive,22.25,0.025608539581298828,Model 23
860,PrivateTest_99179335.jpg,Angry,Happy,False Positive,41.87,0.024329185485839844,Model 23
861,PrivateTest_46256137.jpg,Angry,Happy,False Positive,28.31,0.028838634490966797,Model 23
862,PrivateTest_35198928.jpg,Angry,Happy,False Positive,42.61,0.02440333366394043,Model 23
863,PrivateTest_19041965.jpg,Angry,Surprise,False Positive,70.25,0.024158716201782227,Model 23
864,PrivateTest_33861977.jpg,Angry,Surprise,False Positive,44.65,0.025749683380126953,Model 23
865,PublicTest_16745237.jpg,Angry,Happy,False Positive,47.36,0.028197288513183594,Model 23
866,PrivateTest_72495721.jpg,Angry,Happy,False Positive,62.84,0.029262542724609375,Model 23
867,PrivateTest_93912196.jpg,Angry,Happy,False Positive,42.62,0.027021169662475586,Model 23
868,PrivateTest_13463625.jpg,Angry,Surprise,False Positive,34.25,0.02472519874572754,Model 23
869,PublicTest_5543497.jpg,Angry,Sad,False Positive,36.76,0.024635791778564453,Model 23
870,PrivateTest_35759444.jpg,Angry,Happy,False Positive,30.73,0.02395153045654297,Model 23
871,PrivateTest_8276334.jpg,Angry,Fear,False Positive,31.19,0.024426937103271484,Model 23
872,PublicTest_20761396.jpg,Angry,Happy,False Positive,36.96,0.03048110008239746,Model 23
873,PublicTest_85454471.jpg,Angry,Surprise,False Positive,79.02,0.028507232666015625,Model 23
874,PrivateTest_20953901.jpg,Angry,Happy,False Positive,56.47,0.028305530548095703,Model 23
875,PrivateTest_98403294.jpg,Angry,Surprise,False Positive,81.44,0.026162385940551758,Model 23
876,PublicTest_89354196.jpg,Angry,Happy,False Positive,24.4,0.02454972267150879,Model 23
877,PrivateTest_90676809.jpg,Angry,Fear,False Positive,25.1,0.02441573143005371,Model 23
878,PrivateTest_56252993.jpg,Angry,Happy,False Positive,22.97,0.024775981903076172,Model 23
879,PrivateTest_51551462.jpg,Angry,Happy,False Positive,19.98,0.02416086196899414,Model 23
880,PrivateTest_70112594.jpg,Angry,Sad,False Positive,30.0,0.026342153549194336,Model 23
881,PublicTest_20874883.jpg,Angry,Happy,False Positive,46.58,0.0282900333404541,Model 23
882,PublicTest_60260657.jpg,Angry,Fear,False Positive,26.21,0.03320169448852539,Model 23
883,PrivateTest_24139016.jpg,Angry,Angry,True Positve,23.01,0.02553081512451172,Model 23
884,PrivateTest_41546093.jpg,Angry,Happy,False Positive,40.95,0.025094985961914062,Model 23
885,PrivateTest_20431702.jpg,Angry,Fear,False Positive,22.37,0.024259567260742188,Model 23
886,PrivateTest_76837327.jpg,Angry,Happy,False Positive,28.23,0.024471282958984375,Model 23
887,PrivateTest_14596578.jpg,Angry,Happy,False Positive,34.28,0.02405381202697754,Model 23
888,PrivateTest_21734875.jpg,Angry,Sad,False Positive,28.49,0.025055646896362305,Model 23
889,PublicTest_47244745.jpg,Angry,Angry,True Positve,32.27,0.02712225914001465,Model 23
890,PublicTest_12751829.jpg,Angry,Happy,False Positive,56.8,0.02868342399597168,Model 23
891,PrivateTest_61945193.jpg,Angry,Sad,False Positive,27.9,0.027013063430786133,Model 23
892,PrivateTest_8892314.jpg,Angry,Angry,True Positve,27.18,0.02895188331604004,Model 23
893,PrivateTest_55964197.jpg,Angry,Happy,False Positive,29.88,0.024697065353393555,Model 23
894,PublicTest_95083562.jpg,Angry,Fear,False Positive,21.77,0.02439427375793457,Model 23
895,PublicTest_42826491.jpg,Angry,Happy,False Positive,28.65,0.024716615676879883,Model 23
896,PublicTest_12871755.jpg,Angry,Happy,False Positive,43.95,0.02700042724609375,Model 23
897,PublicTest_50685895.jpg,Angry,Happy,False Positive,23.42,0.027797698974609375,Model 23
898,PrivateTest_31560766.jpg,Angry,Happy,False Positive,40.15,0.02793431282043457,Model 23
899,PrivateTest_39884579.jpg,Angry,Fear,False Positive,31.29,0.026173114776611328,Model 23
900,PrivateTest_4129990.jpg,Angry,Angry,True Positve,30.49,0.024630308151245117,Model 23
901,PublicTest_71211063.jpg,Angry,Happy,False Positive,34.47,0.024196386337280273,Model 23
902,PublicTest_51144645.jpg,Angry,Sad,False Positive,30.92,0.028280019760131836,Model 23
903,PrivateTest_64728949.jpg,Angry,Happy,False Positive,35.36,0.02516770362854004,Model 23
904,PublicTest_68853210.jpg,Angry,Happy,False Positive,27.04,0.02694988250732422,Model 23
905,PublicTest_84366.jpg,Angry,Happy,False Positive,30.6,0.028099775314331055,Model 23
906,PrivateTest_61094135.jpg,Angry,Happy,False Positive,35.93,0.029148340225219727,Model 23
907,PrivateTest_27729759.jpg,Angry,Fear,False Positive,27.26,0.0261232852935791,Model 23
908,PublicTest_17954875.jpg,Angry,Happy,False Positive,31.63,0.025350570678710938,Model 23
909,PrivateTest_55732114.jpg,Angry,Happy,False Positive,34.47,0.024701833724975586,Model 23
910,PublicTest_89722367.jpg,Angry,Happy,False Positive,23.79,0.02425241470336914,Model 23
911,PrivateTest_9486917.jpg,Angry,Sad,False Positive,32.38,0.02393364906311035,Model 23
912,PublicTest_67146017.jpg,Angry,Happy,False Positive,34.02,0.030730485916137695,Model 23
913,PublicTest_54462619.jpg,Angry,Surprise,False Positive,35.11,0.028549909591674805,Model 23
914,PrivateTest_65810483.jpg,Angry,Sad,False Positive,32.89,0.0287630558013916,Model 23
915,PrivateTest_43537573.jpg,Angry,Sad,False Positive,34.54,0.026286602020263672,Model 23
916,PublicTest_52439734.jpg,Angry,Surprise,False Positive,65.03,0.025022029876708984,Model 23
917,PrivateTest_20588149.jpg,Angry,Happy,False Positive,39.45,0.02430105209350586,Model 23
918,PrivateTest_19666123.jpg,Angry,Happy,False Positive,51.66,0.025039196014404297,Model 23
919,PublicTest_94143318.jpg,Angry,Fear,False Positive,29.17,0.024112462997436523,Model 23
920,PrivateTest_56780735.jpg,Angry,Happy,False Positive,50.78,0.024977922439575195,Model 23
921,PublicTest_37316865.jpg,Angry,Happy,False Positive,27.78,0.0276186466217041,Model 23
922,PublicTest_18274972.jpg,Angry,Happy,False Positive,30.92,0.03326773643493652,Model 23
923,PublicTest_28628397.jpg,Angry,Sad,False Positive,29.05,0.025827407836914062,Model 23
924,PrivateTest_51910300.jpg,Angry,Happy,False Positive,56.81,0.024738550186157227,Model 23
925,PrivateTest_95676588.jpg,Angry,Fear,False Positive,21.1,0.024521350860595703,Model 23
926,PrivateTest_68625027.jpg,Angry,Happy,False Positive,36.63,0.02441573143005371,Model 23
927,PrivateTest_77446000.jpg,Angry,Fear,False Positive,23.19,0.024224042892456055,Model 23
928,PrivateTest_5216477.jpg,Angry,Sad,False Positive,33.34,0.02685689926147461,Model 23
929,PrivateTest_14482875.jpg,Angry,Happy,False Positive,40.23,0.02819061279296875,Model 23
930,PrivateTest_51662301.jpg,Angry,Happy,False Positive,23.54,0.028090238571166992,Model 23
931,PublicTest_23643566.jpg,Angry,Angry,True Positve,26.75,0.02623772621154785,Model 23
932,PublicTest_18058366.jpg,Angry,Angry,True Positve,27.17,0.024227142333984375,Model 23
933,PrivateTest_16345756.jpg,Angry,Surprise,False Positive,29.59,0.028431177139282227,Model 23
934,PublicTest_78810808.jpg,Angry,Happy,False Positive,51.89,0.025141000747680664,Model 23
935,PublicTest_20045813.jpg,Angry,Happy,False Positive,39.16,0.024489641189575195,Model 23
936,PublicTest_56981414.jpg,Angry,Happy,False Positive,43.88,0.027619123458862305,Model 23
937,PublicTest_14388186.jpg,Angry,Sad,False Positive,20.63,0.029541492462158203,Model 23
938,PrivateTest_68156545.jpg,Angry,Surprise,False Positive,44.89,0.029348134994506836,Model 23
939,PrivateTest_75218231.jpg,Angry,Sad,False Positive,28.38,0.025019168853759766,Model 23
940,PublicTest_14075653.jpg,Angry,Angry,True Positve,24.12,0.024466514587402344,Model 23
941,PrivateTest_26530508.jpg,Angry,Happy,False Positive,45.99,0.025136232376098633,Model 23
942,PublicTest_39135751.jpg,Angry,Happy,False Positive,40.09,0.023845434188842773,Model 23
943,PublicTest_59544229.jpg,Angry,Happy,False Positive,70.56,0.02849435806274414,Model 23
944,PrivateTest_99260703.jpg,Angry,Surprise,False Positive,42.78,0.02618265151977539,Model 23
945,PrivateTest_77134887.jpg,Angry,Surprise,False Positive,59.68,0.028499364852905273,Model 23
946,PublicTest_15140838.jpg,Angry,Fear,False Positive,19.39,0.028385639190673828,Model 23
947,PublicTest_47886319.jpg,Angry,Sad,False Positive,34.61,0.026163101196289062,Model 23
948,PublicTest_28848742.jpg,Angry,Happy,False Positive,23.94,0.02461838722229004,Model 23
949,PublicTest_9211328.jpg,Angry,Happy,False Positive,28.83,0.02414226531982422,Model 23
950,PublicTest_4263322.jpg,Angry,Happy,False Positive,28.47,0.024427175521850586,Model 23
951,PublicTest_65689063.jpg,Angry,Happy,False Positive,29.64,0.024309396743774414,Model 23
952,PublicTest_85586711.jpg,Angry,Sad,False Positive,27.23,0.025906801223754883,Model 23
953,PrivateTest_14887556.jpg,Angry,Sad,False Positive,33.88,0.03493213653564453,Model 23
954,PrivateTest_59490446.jpg,Angry,Happy,False Positive,33.61,0.0279541015625,Model 23
955,PublicTest_91336201.jpg,Angry,Happy,False Positive,26.01,0.025852680206298828,Model 23
956,PrivateTest_12000629.jpg,Angry,Happy,False Positive,26.75,0.025114774703979492,Model 23
957,PublicTest_65467730.jpg,Angry,Happy,False Positive,28.75,0.02425360679626465,Model 23
958,PrivateTest_98799539.jpg,Disgust,Happy,False Positive,29.7,0.0244903564453125,Model 23
959,PrivateTest_26306320.jpg,Disgust,Happy,False Positive,26.71,0.024841785430908203,Model 23
960,PrivateTest_79216084.jpg,Disgust,Happy,False Positive,37.44,0.026383638381958008,Model 23
961,PublicTest_20464211.jpg,Disgust,Angry,False Positive,33.59,0.027924776077270508,Model 23
962,PrivateTest_98947037.jpg,Disgust,Happy,False Positive,57.48,0.027060270309448242,Model 23
963,PrivateTest_84160446.jpg,Disgust,Happy,False Positive,27.14,0.031138896942138672,Model 23
964,PrivateTest_807646.jpg,Disgust,Happy,False Positive,30.02,0.025107383728027344,Model 23
965,PublicTest_52803288.jpg,Disgust,Happy,False Positive,35.6,0.024785757064819336,Model 23
966,PrivateTest_47412023.jpg,Disgust,Happy,False Positive,34.24,0.024801969528198242,Model 23
967,PrivateTest_4407805.jpg,Disgust,Sad,False Positive,26.18,0.025059223175048828,Model 23
968,PublicTest_86888698.jpg,Disgust,Happy,False Positive,28.7,0.026187419891357422,Model 23
969,PrivateTest_51400934.jpg,Disgust,Angry,False Positive,25.67,0.03136110305786133,Model 23
970,PublicTest_1799001.jpg,Disgust,Happy,False Positive,48.43,0.02983236312866211,Model 23
971,PrivateTest_88910113.jpg,Disgust,Happy,False Positive,47.25,0.02577686309814453,Model 23
972,PrivateTest_22382996.jpg,Disgust,Happy,False Positive,51.55,0.024424314498901367,Model 23
973,PublicTest_56572858.jpg,Disgust,Surprise,False Positive,24.86,0.028475522994995117,Model 23
974,PublicTest_48565094.jpg,Disgust,Happy,False Positive,41.89,0.02538895606994629,Model 23
975,PrivateTest_34013087.jpg,Disgust,Happy,False Positive,38.06,0.024775981903076172,Model 23
976,PublicTest_16053137.jpg,Disgust,Happy,False Positive,61.61,0.02789616584777832,Model 23
977,PrivateTest_52177909.jpg,Disgust,Happy,False Positive,52.5,0.028911828994750977,Model 23
978,PrivateTest_62447860.jpg,Disgust,Happy,False Positive,49.53,0.029084205627441406,Model 23
979,PrivateTest_4783181.jpg,Disgust,Happy,False Positive,39.08,0.02470541000366211,Model 23
980,PublicTest_82624961.jpg,Disgust,Happy,False Positive,33.99,0.024568796157836914,Model 23
981,PrivateTest_21629266.jpg,Disgust,Fear,False Positive,24.18,0.02374744415283203,Model 23
982,PrivateTest_6783917.jpg,Disgust,Sad,False Positive,26.04,0.02449488639831543,Model 23
983,PublicTest_99162116.jpg,Disgust,Happy,False Positive,42.95,0.028731107711791992,Model 23
984,PublicTest_28485599.jpg,Disgust,Angry,False Positive,21.04,0.027368783950805664,Model 23
985,PrivateTest_57834460.jpg,Disgust,Happy,False Positive,52.56,0.027550220489501953,Model 23
986,PrivateTest_53414692.jpg,Disgust,Sad,False Positive,34.65,0.02827000617980957,Model 23
987,PrivateTest_50594067.jpg,Disgust,Happy,False Positive,34.86,0.026422739028930664,Model 23
988,PrivateTest_38750068.jpg,Disgust,Happy,False Positive,56.07,0.02473926544189453,Model 23
989,PrivateTest_90157239.jpg,Disgust,Happy,False Positive,25.7,0.024387359619140625,Model 23
990,PublicTest_67559665.jpg,Disgust,Happy,False Positive,28.18,0.024206876754760742,Model 23
991,PublicTest_2183494.jpg,Disgust,Happy,False Positive,63.35,0.02440619468688965,Model 23
992,PublicTest_86861373.jpg,Disgust,Happy,False Positive,25.58,0.024432897567749023,Model 23
993,PublicTest_1145545.jpg,Disgust,Happy,False Positive,30.38,0.028617382049560547,Model 23
994,PrivateTest_79683471.jpg,Disgust,Angry,False Positive,36.95,0.0332036018371582,Model 23
995,PrivateTest_3881740.jpg,Disgust,Happy,False Positive,48.12,0.027138710021972656,Model 23
996,PrivateTest_40016880.jpg,Disgust,Happy,False Positive,46.7,0.025111675262451172,Model 23
997,PrivateTest_79831191.jpg,Disgust,Happy,False Positive,74.23,0.025411367416381836,Model 23
998,PublicTest_67431170.jpg,Disgust,Happy,False Positive,33.34,0.024449586868286133,Model 23
999,PrivateTest_85928336.jpg,Disgust,Happy,False Positive,27.52,0.024425745010375977,Model 23
1000,PublicTest_37923555.jpg,Disgust,Surprise,False Positive,28.23,0.02691364288330078,Model 23
1001,PublicTest_11387162.jpg,Disgust,Happy,False Positive,75.96,0.030826330184936523,Model 23
1002,PublicTest_96161493.jpg,Disgust,Fear,False Positive,22.55,0.02882075309753418,Model 23
1003,PublicTest_41633403.jpg,Disgust,Happy,False Positive,28.61,0.025509357452392578,Model 23
1004,PrivateTest_60265572.jpg,Disgust,Fear,False Positive,29.32,0.0290067195892334,Model 23
1005,PublicTest_67735286.jpg,Disgust,Happy,False Positive,53.94,0.0245969295501709,Model 23
1006,PublicTest_60245179.jpg,Disgust,Sad,False Positive,34.5,0.024822473526000977,Model 23
1007,PublicTest_49034123.jpg,Disgust,Happy,False Positive,53.94,0.0242307186126709,Model 23
1008,PrivateTest_71031546.jpg,Disgust,Happy,False Positive,38.71,0.027016401290893555,Model 23
1009,PublicTest_75779.jpg,Disgust,Sad,False Positive,26.74,0.02904820442199707,Model 23
1010,PublicTest_57583458.jpg,Disgust,Happy,False Positive,76.11,0.02806854248046875,Model 23
1011,PrivateTest_34426922.jpg,Disgust,Happy,False Positive,31.13,0.0253753662109375,Model 23
1012,PrivateTest_36724992.jpg,Disgust,Happy,False Positive,58.93,0.02448725700378418,Model 23
1013,PublicTest_78907529.jpg,Disgust,Happy,False Positive,44.62,0.02418661117553711,Model 23
1014,PublicTest_89570683.jpg,Disgust,Happy,False Positive,38.33,0.028336763381958008,Model 23
1015,PublicTest_1829684.jpg,Disgust,Happy,False Positive,53.01,0.025710105895996094,Model 23
1016,PrivateTest_30523217.jpg,Disgust,Happy,False Positive,45.41,0.02614593505859375,Model 23
1017,PrivateTest_60065393.jpg,Disgust,Sad,False Positive,26.33,0.02862691879272461,Model 23
1018,PublicTest_84732279.jpg,Disgust,Fear,False Positive,26.78,0.02846550941467285,Model 23
1019,PublicTest_75935933.jpg,Disgust,Happy,False Positive,41.71,0.025721311569213867,Model 23
1020,PublicTest_15595284.jpg,Disgust,Happy,False Positive,68.71,0.024484872817993164,Model 23
1021,PublicTest_58268614.jpg,Disgust,Happy,False Positive,31.65,0.02524089813232422,Model 23
1022,PublicTest_84280276.jpg,Disgust,Happy,False Positive,30.96,0.02435302734375,Model 23
1023,PrivateTest_4396496.jpg,Disgust,Fear,False Positive,24.92,0.024626493453979492,Model 23
1024,PrivateTest_80468582.jpg,Disgust,Happy,False Positive,75.96,0.031203031539916992,Model 23
1025,PublicTest_85587942.jpg,Disgust,Sad,False Positive,24.41,0.0281674861907959,Model 23
1026,PrivateTest_3929526.jpg,Disgust,Happy,False Positive,33.41,0.02868366241455078,Model 23
1027,PrivateTest_76656607.jpg,Disgust,Happy,False Positive,48.02,0.025898218154907227,Model 23
1028,PublicTest_9982221.jpg,Disgust,Surprise,False Positive,63.39,0.024964094161987305,Model 23
1029,PublicTest_9727119.jpg,Disgust,Happy,False Positive,24.69,0.02458953857421875,Model 23
1030,PrivateTest_19671520.jpg,Disgust,Happy,False Positive,38.96,0.024059295654296875,Model 23
1031,PrivateTest_95250268.jpg,Disgust,Happy,False Positive,48.58,0.02501225471496582,Model 23
1032,PrivateTest_91247555.jpg,Disgust,Happy,False Positive,25.72,0.025008678436279297,Model 23
1033,PublicTest_70868923.jpg,Disgust,Happy,False Positive,54.12,0.028296470642089844,Model 23
1034,PrivateTest_89077668.jpg,Disgust,Sad,False Positive,28.96,0.03330397605895996,Model 23
1035,PrivateTest_71883356.jpg,Disgust,Happy,False Positive,50.25,0.0272367000579834,Model 23
1036,PublicTest_30164595.jpg,Disgust,Happy,False Positive,32.56,0.024830341339111328,Model 23
1037,PrivateTest_11895083.jpg,Disgust,Surprise,False Positive,85.85,0.024605512619018555,Model 23
1038,PublicTest_57331986.jpg,Disgust,Happy,False Positive,47.47,0.02505016326904297,Model 23
1039,PrivateTest_53395751.jpg,Disgust,Happy,False Positive,36.05,0.024318218231201172,Model 23
1040,PrivateTest_87187926.jpg,Disgust,Surprise,False Positive,72.92,0.028712034225463867,Model 23
1041,PublicTest_31237465.jpg,Disgust,Happy,False Positive,23.41,0.027339696884155273,Model 23
1042,PublicTest_97476336.jpg,Disgust,Happy,False Positive,41.77,0.02764725685119629,Model 23
1043,PrivateTest_3838250.jpg,Disgust,Sad,False Positive,37.35,0.025972366333007812,Model 23
1044,PublicTest_32023453.jpg,Disgust,Surprise,False Positive,43.63,0.02866339683532715,Model 23
1045,PrivateTest_92933222.jpg,Disgust,Fear,False Positive,21.47,0.0254671573638916,Model 23
1046,PublicTest_41393563.jpg,Disgust,Happy,False Positive,30.91,0.024634122848510742,Model 23
1047,PublicTest_85498443.jpg,Disgust,Happy,False Positive,27.95,0.024703025817871094,Model 23
1048,PublicTest_39191720.jpg,Disgust,Happy,False Positive,53.51,0.027472972869873047,Model 23
1049,PublicTest_83844004.jpg,Disgust,Sad,False Positive,25.57,0.028670310974121094,Model 23
1050,PublicTest_75786377.jpg,Disgust,Happy,False Positive,37.63,0.030421733856201172,Model 23
1051,PublicTest_42217610.jpg,Disgust,Happy,False Positive,26.41,0.026118993759155273,Model 23
1052,PublicTest_1274561.jpg,Disgust,Happy,False Positive,35.86,0.024805784225463867,Model 23
1053,PublicTest_15466645.jpg,Disgust,Happy,False Positive,45.61,0.02421712875366211,Model 23
1054,PrivateTest_87787006.jpg,Disgust,Happy,False Positive,26.27,0.0240020751953125,Model 23
1055,PrivateTest_60490187.jpg,Disgust,Happy,False Positive,45.32,0.02904343605041504,Model 23
1056,PublicTest_35686619.jpg,Disgust,Happy,False Positive,46.09,0.028461694717407227,Model 23
1057,PublicTest_43293519.jpg,Disgust,Happy,False Positive,30.91,0.028774023056030273,Model 23
1058,PrivateTest_93390752.jpg,Disgust,Sad,False Positive,30.72,0.028725385665893555,Model 23
1059,PublicTest_98815442.jpg,Disgust,Sad,False Positive,25.72,0.025477170944213867,Model 23
1060,PublicTest_79534348.jpg,Disgust,Happy,False Positive,43.18,0.024629592895507812,Model 23
1061,PrivateTest_29901781.jpg,Disgust,Angry,False Positive,29.55,0.024785995483398438,Model 23
1062,PrivateTest_84635755.jpg,Disgust,Surprise,False Positive,61.66,0.025183677673339844,Model 23
1063,PrivateTest_99700775.jpg,Disgust,Sad,False Positive,28.19,0.026826143264770508,Model 23
1064,PublicTest_59459424.jpg,Disgust,Happy,False Positive,40.19,0.027072668075561523,Model 23
1065,PrivateTest_46114477.jpg,Disgust,Happy,False Positive,55.03,0.036692142486572266,Model 23
1066,PublicTest_48953105.jpg,Disgust,Happy,False Positive,33.32,0.0290834903717041,Model 23
1067,PrivateTest_36627671.jpg,Disgust,Sad,False Positive,38.04,0.025691986083984375,Model 23
1068,PublicTest_93710701.jpg,Disgust,Surprise,False Positive,38.63,0.02455306053161621,Model 23
1069,PublicTest_57465563.jpg,Fear,Happy,False Positive,38.51,0.025923490524291992,Model 23
1070,PublicTest_19403573.jpg,Fear,Surprise,False Positive,77.68,0.024570703506469727,Model 23
1071,PublicTest_60781650.jpg,Fear,Happy,False Positive,27.84,0.024705886840820312,Model 23
1072,PrivateTest_71848611.jpg,Fear,Happy,False Positive,48.19,0.028986692428588867,Model 23
1073,PublicTest_56459096.jpg,Fear,Surprise,False Positive,51.01,0.02782750129699707,Model 23
1074,PrivateTest_98429108.jpg,Fear,Happy,False Positive,35.3,0.028765439987182617,Model 23
1075,PublicTest_22444560.jpg,Fear,Happy,False Positive,31.43,0.030038118362426758,Model 23
1076,PrivateTest_69693204.jpg,Fear,Fear,True Positve,25.87,0.024427413940429688,Model 23
1077,PublicTest_46537524.jpg,Fear,Angry,False Positive,28.17,0.024352550506591797,Model 23
1078,PrivateTest_89884834.jpg,Fear,Happy,False Positive,28.01,0.02466869354248047,Model 23
1079,PrivateTest_51691475.jpg,Fear,Happy,False Positive,40.49,0.024156570434570312,Model 23
1080,PrivateTest_97051124.jpg,Fear,Happy,False Positive,50.54,0.02613377571105957,Model 23
1081,PublicTest_58613885.jpg,Fear,Angry,False Positive,30.65,0.02866220474243164,Model 23
1082,PrivateTest_44395779.jpg,Fear,Surprise,False Positive,97.97,0.02730703353881836,Model 23
1083,PrivateTest_24828119.jpg,Fear,Happy,False Positive,27.67,0.027101755142211914,Model 23
1084,PrivateTest_65773368.jpg,Fear,Surprise,False Positive,32.99,0.02405071258544922,Model 23
1085,PrivateTest_65073588.jpg,Fear,Fear,True Positve,27.26,0.028621196746826172,Model 23
1086,PublicTest_38757003.jpg,Fear,Happy,False Positive,33.64,0.024571895599365234,Model 23
1087,PrivateTest_95424061.jpg,Fear,Neutral,False Positive,23.41,0.025324344635009766,Model 23
1088,PrivateTest_85557728.jpg,Fear,Surprise,False Positive,87.78,0.026414871215820312,Model 23
1089,PublicTest_59027649.jpg,Fear,Neutral,False Positive,22.62,0.02940678596496582,Model 23
1090,PrivateTest_81756175.jpg,Fear,Happy,False Positive,45.65,0.02768564224243164,Model 23
1091,PublicTest_91428434.jpg,Fear,Happy,False Positive,34.95,0.026047945022583008,Model 23
1092,PublicTest_34725898.jpg,Fear,Surprise,False Positive,24.46,0.024133682250976562,Model 23
1093,PrivateTest_21248575.jpg,Fear,Happy,False Positive,30.17,0.024619340896606445,Model 23
1094,PublicTest_4506555.jpg,Fear,Happy,False Positive,79.58,0.023871421813964844,Model 23
1095,PrivateTest_75344101.jpg,Fear,Happy,False Positive,39.49,0.028533458709716797,Model 23
1096,PrivateTest_84253712.jpg,Fear,Happy,False Positive,52.55,0.02705836296081543,Model 23
1097,PrivateTest_87761608.jpg,Fear,Sad,False Positive,24.58,0.033477067947387695,Model 23
1098,PrivateTest_14703355.jpg,Fear,Happy,False Positive,29.89,0.03317570686340332,Model 23
1099,PrivateTest_56810617.jpg,Fear,Happy,False Positive,41.07,0.02872753143310547,Model 23
1100,PublicTest_9506885.jpg,Fear,Fear,True Positve,21.67,0.029744863510131836,Model 23
1101,PublicTest_8365577.jpg,Fear,Happy,False Positive,27.35,0.025110483169555664,Model 23
1102,PublicTest_39595925.jpg,Fear,Surprise,False Positive,87.1,0.024489164352416992,Model 23
1103,PrivateTest_72658104.jpg,Fear,Happy,False Positive,28.52,0.02476668357849121,Model 23
1104,PrivateTest_16907620.jpg,Fear,Happy,False Positive,35.38,0.02868342399597168,Model 23
1105,PrivateTest_53302454.jpg,Fear,Sad,False Positive,23.47,0.03411388397216797,Model 23
1106,PublicTest_65020419.jpg,Fear,Surprise,False Positive,53.64,0.025963544845581055,Model 23
1107,PublicTest_92013759.jpg,Fear,Happy,False Positive,29.31,0.024494171142578125,Model 23
1108,PublicTest_25824648.jpg,Fear,Fear,True Positve,26.73,0.025096893310546875,Model 23
1109,PrivateTest_24680759.jpg,Fear,Fear,True Positve,25.66,0.024457454681396484,Model 23
1110,PrivateTest_56783023.jpg,Fear,Surprise,False Positive,90.19,0.024709463119506836,Model 23
1111,PrivateTest_5885764.jpg,Fear,Happy,False Positive,26.92,0.027046918869018555,Model 23
1112,PrivateTest_16341056.jpg,Fear,Surprise,False Positive,29.13,0.028084754943847656,Model 23
1113,PublicTest_21596649.jpg,Fear,Happy,False Positive,43.71,0.02883458137512207,Model 23
1114,PublicTest_11644558.jpg,Fear,Fear,True Positve,27.5,0.02541947364807129,Model 23
1115,PrivateTest_29140304.jpg,Fear,Fear,True Positve,22.27,0.024196624755859375,Model 23
1116,PrivateTest_17591258.jpg,Fear,Happy,False Positive,25.06,0.02937626838684082,Model 23
1117,PrivateTest_20037888.jpg,Fear,Happy,False Positive,26.9,0.02441573143005371,Model 23
1118,PublicTest_77372831.jpg,Fear,Happy,False Positive,26.0,0.024639129638671875,Model 23
